# using Age in kyr and Tanomaly (base 14C)
310.1	-1.36
311.1	-1.07
312.1	-1.33
313.1	-1.04
314.1	-1.28
315.1	-0.84
316.1	-1.04
317.1	-1.63
318.1	-1.25
319.1	-0.72
320.1	-0.95
321.1	-0.57
322.1	-0.57
323.1	-0.40
324.1	0.46
325.1	0.07
326.1	0.36
327.1	0.41
328.1	0.36
329.1	0.57
330.1	0.10
331.1	0.13
332.1	-0.16
333.1	-0.13
334.1	-0.51
335.1	-1.22
336.1	-2.18
337.1	-2.62
338.1	-2.45
339.1	-3.18
340.1	-3.71
341.1	-4.41
342.1	-4.38
343.1	-4.30
344.1	-4.18
345.1	-4.27
346.1	-3.94
347.1	-3.50
348.1	-3.39
349.1	-3.77
350.1	-3.92
351.1	-3.83
352.1	-3.33
353.1	-3.33
354.1	-3.12
355.1	-3.68
356.1	-3.30
357.1	-3.56
358.1	-3.65
359.1	-3.39
360.1	-3.53
361.1	-3.42
362.1	-3.42
363.1	-3.50
364.1	-3.01
365.1	-3.30
366.1	-2.89
367.1	-3.04
368.1	-3.12
369.1	-3.06
370.1	-3.01
371.1	-2.74
372.1	-3.18
373.1	-2.80
374.1	-2.95
375.1	-2.54
376.1	-2.57
377.1	-2.54
378.1	-2.51
379.1	-2.45
380.1	-2.51
381.1	-2.39
382.1	-2.10
383.1	-2.30
384.1	-2.18
385.1	-2.36
386.1	-2.01
387.1	-1.92
388.1	-1.72
389.1	-1.63
390.1	-1.83
391.1	-1.95
392.1	-1.86
393.1	-1.54
394.1	-1.72
395.1	-1.25
396.1	-1.13
397.1	-0.40
398.1	-0.60
399.1	-0.42
400.1	0.04
401.1	0.52
402.1	0.68
403.1	0.78
404.1	0.52
405.1	1.00
406.1	0.57
407.1	0.46
408.1	0.68
409.1	0.41
410.1	0.78
411.1	0.13
412.1	0.07
413.1	-0.13
414.1	-0.22
415.1	-0.22
416.1	-0.51
417.1	-0.69
418.1	-1.22
419.1	-1.39
420.1	-1.28
421.1	-1.51
422.1	-1.77
423.1	-2.01
424.1	-1.72
425.1	-2.83
426.1	-3.42
427.1	-2.83
428.1	-4.06
429.1	-4.62
430.1	-4.82
431.1	-5.03
432.1	-5.03
433.1	-5.12
434.1	-5.12
435.1	-4.94
436.1	-5.09
437.1	-4.59
438.1	-4.27
439.1	-4.50
440.1	-4.18
441.1	-4.74
442.1	-4.77
443.1	-4.62
444.1	-4.36
445.1	-4.62
446.1	-4.36
447.1	-3.45
448.1	-4.21
449.1	-4.09
450.1	-4.15
451.1	-3.65
452.1	-4.09
453.1	-3.59
454.1	-3.71
455.1	-3.15
456.1	-3.77
457.1	-3.80
458.1	-3.56
459.1	-3.80
460.1	-3.59
461.1	-3.68
462.1	-3.74
463.1	-3.74
464.1	-3.24
465.1	-3.62
466.1	-3.30
467.1	-3.24
468.1	-3.06
469.1	-3.45
470.1	-2.92
471.1	-2.68
472.1	-2.89
473.1	-3.01
474.1	-3.09
475.1	-2.98
476.1	-2.83
477.1	-2.74
478.1	-2.60
479.1	-2.30
480.1	-2.30
481.1	-2.45
482.1	-1.98
483.1	-1.86
484.1	-1.33
485.1	-1.39
486.1	-1.25
487.1	-1.13
488.1	-0.98
489.1	-0.78
490.1	-0.60
491.1	-0.40
492.1	-0.86
493.1	-1.13
494.1	-1.45
495.1	-1.45
496.1	-1.45
497.1	-1.01
498.1	-1.42
499.1	-1.22
500.1	-1.48
501.1	-1.30
502.1	-1.22
503.1	-1.39
504.1	-1.69
505.1	-1.54
506.1	-1.98
507.1	-1.74
508.1	-2.42
509.1	-2.13
510.1	-2.36
511.1	-2.13
512.1	-2.60
513.1	-2.68
514.1	-2.24
515.1	-2.24
516.1	-1.98
517.1	-1.83
518.1	-2.16
519.1	-1.83
520.1	-1.80
521.1	-1.69
522.1	-1.60
523.1	-1.74
524.1	-1.45
525.1	-1.72
526.1	-1.86
527.1	-1.83
528.1	-1.72
529.1	-1.92
530.1	-1.86
531.1	-1.72
532.1	-1.98
533.1	-2.27
534.1	-2.74
535.1	-2.80
536.1	-3.56
537.1	-3.21
538.1	-3.53
539.1	-3.36
540.1	-3.50
541.1	-3.42
542.1	-3.27
543.1	-3.27
544.1	-3.30
545.1	-3.21
546.1	-3.45
547.1	-3.50
548.1	-3.56
549.1	-3.50
550.1	-3.42
551.1	-3.27
552.1	-3.48
553.1	-3.30
554.1	-2.80
555.1	-2.68
556.1	-3.09
557.1	-2.98
558.1	-2.68
559.1	-2.45
560.1	-2.36
561.1	-2.57
562.1	-2.36
563.1	-2.45
564.1	-1.98
565.1	-1.83
566.1	-1.54
567.1	-1.77
568.1	-1.95
569.1	-1.86
570.1	-1.69
571.1	-1.63
572.1	-0.75
573.1	-0.92
574.1	-1.16
575.1	-0.16
576.1	-0.37
577.1	-0.42
578.1	-0.48
579.1	-0.69
580.1	-1.04
581.1	-1.95
582.1	-2.33
583.1	-2.80
584.1	-2.86
585.1	-2.92
586.1	-2.48
587.1	-2.27
588.1	-2.51
589.1	-2.16
590.1	-2.21
591.1	-2.16
592.1	-2.01
593.1	-1.92
594.1	-1.66
595.1	-1.60
596.1	-1.63
597.1	-1.36
598.1	-1.92
599.1	-2.01
600.1	-2.16
602.1	-1.86
604.1	-1.28
606.1	-1.36
608.1	-1.36
610.1	-0.45
612.1	-0.54
614.1	-0.57
616.1	-0.95
618.1	-1.39
620.1	-2.21
622.1	-2.86
624.1	-3.80
626.1	-4.59
628.1	-4.91
630.1	-5.12
632.1	-5.03
634.1	-4.68
636.1	-4.88
638.1	-4.30
640.1	-4.91
642.1	-4.15
644.1	-3.94
646.1	-4.06
648.1	-4.15
650.1	-4.03
652.1	-4.27
654.1	-4.21
656.1	-3.62
658.1	-3.65
660.1	-3.83
662.1	-4.30
664.1	-3.65
666.1	-3.42
668.1	-3.86
670.1	-3.18
672.1	-3.48
674.1	-3.30
676.1	-3.12
678.1	-2.71
680.1	-2.36
682.1	-2.39
684.1	-2.04
686.1	-2.33
688.1	-1.80
690.1	-1.07
692.1	-1.10
694.1	-0.89
696.1	-0.48
698.1	-0.69
700.1	-0.92
702.1	-1.25
704.1	-1.48
706.1	-1.74
708.1	-2.04
710.1	-1.89
712.1	-2.13
714.1	-2.80
716.1	-3.74
718.1	-4.15
720.1	-3.89
722.1	-3.86
724.1	-3.24
726.1	-2.89
728.1	-2.42
730.1	-2.42
732.1	-2.01
734.1	-2.39
736.1	-2.51
738.1	-2.57
740.1	-2.27
742.1	-2.45
744.1	-3.36
746.1	-3.92
748.1	-3.68
750.1	-3.71
752.1	-3.36
754.1	-3.56
756.1	-3.68
758.1	-2.71
760.1	-2.92
762.1	-2.27
764.1	-2.77
766.1	-2.27
768.1	-2.16
770.1	-1.92
772.1	-1.57
774.1	-1.25
776.1	-0.89
778.1	-0.66
780.1	-0.42
782.1	-0.60
784.1	-0.63
786.1	-1.01
788.1	-1.07
790.1	-2.42
792.1	-2.74
794.1	-4.12
796.1	-3.92
798.1	-3.94
800.1	-3.94
802.1	-4.09
804.1	-3.56
806.1	-3.50
808.1	-3.39
810.1	-2.86
812.1	-3.06
814.1	-2.30
816.1	-2.18
818.1	-1.66
820.1	-1.83
822.1	-1.66
824.1	-1.72
826.1	-2.27
828.1	-1.80
830.1	-2.07
832.1	-2.16
834.1	-1.80
836.1	-1.42
838.1	-1.92
840.1	-2.01
842.1	-1.39
844.1	-0.98
846.1	-0.72
848.1	-0.86
850.1	-0.48
852.1	-0.92
854.1	-0.86
856.1	-0.37
858.1	-0.25
860.1	-0.34
862.1	-1.01
864.1	-0.72
866.1	-2.13
868.1	-2.89
